"crime","neighbourhood","incidents","year"
"OtherCriminalCode (A)","Warehouse District",7,2013
"OtherCriminalCode (B)","Warehouse District",12,2013
"Prostitution","Warehouse District",54,2013
"Provincial Statutes","Warehouse District",2,2013
"Sexual Assault","Warehouse District",6,2013
"Shoplift Over","Warehouse District",86,2013
"Shoplift Under","Warehouse District",146,2013
"Special Inq(8510-8640)","Warehouse District",402,2013
"Special Inq(8660-8814)","Warehouse District",1,2013
"Theft From Auto Over","Warehouse District",20,2013
"Theft From Auto Under","Warehouse District",44,2013
"Theft of Motor Vehicle VA, VT","Warehouse District",16,2013
"Theft of Other Vehicle VM, VO","Warehouse District",0,2013
"Violation Causing Death","Warehouse District",0,2013
"Violence/Threat","Warehouse District",354,2013
"Total","Warehouse District",970,2013
"Arson","Wascana Park",3,2013
"Assault","Wascana Park",6,2013
"Attempt Murder","Wascana Park",0,2013
"B&E (Business)","Wascana Park",0,2013
"B&E (Garage)","Wascana Park",0,2013
"B&E (Other)","Wascana Park",0,2013
"B&E (Residence)","Wascana Park",0,2013
"B&E Motor Vehicle Firearms","Wascana Park",2,2013
"Controlled Drugs","Wascana Park",5,2013
"Crimes Against Property(2150-2166)","Wascana Park",9,2013
"Dangerous Operation","Wascana Park",4,2013
"Deprivation of Freedom","Wascana Park",11,2013
"Gaming&Betting","Wascana Park",86,2013
"HWY Traffic Violation","Wascana Park",19,2013
"Impaired Operation","Wascana Park",73,2013
"Mischief","Wascana Park",5,2013
"Municipal ByLaws","Wascana Park",2,2013
"Offensive Weapons","Wascana Park",1,2013
"Other Crminal Code Traffic","Wascana Park",2,2013
"Other Federal Statute Violations","Wascana Park",2,2013
"Other Theft Over","Wascana Park",26,2013
"Other Theft Under","Wascana Park",17,2013
"OtherCriminalCode (A)","Wascana Park",1,2013
"OtherCriminalCode (B)","Wascana Park",4,2013
"Prostitution","Wascana Park",43,2013
"Provincial Statutes","Wascana Park",2,2013
"Sexual Assault","Wascana Park",0,2013
"Shoplift Over","Wascana Park",3,2013
"Shoplift Under","Wascana Park",114,2013
"Special Inq(8510-8640)","Wascana Park",166,2013
"Special Inq(8660-8814)","Wascana Park",1,2013
"Theft From Auto Over","Wascana Park",6,2013
"Theft From Auto Under","Wascana Park",14,2013
"Theft of Motor Vehicle VA, VT","Wascana Park",1,2013
"Theft of Other Vehicle VM, VO","Wascana Park",0,2013
"Violation Causing Death","Wascana Park",1,2013
"Violence/Threat","Wascana Park",115,2013
"Total","Wascana Park",520,2013
"Arson","Whitmore Park",0,2013
"Assault","Whitmore Park",4,2013
"Attempt Murder","Whitmore Park",0,2013
"B&E (Business)","Whitmore Park",0,2013
"B&E (Garage)","Whitmore Park",5,2013
"B&E (Other)","Whitmore Park",0,2013
"B&E (Residence)","Whitmore Park",5,2013
"B&E Motor Vehicle Firearms","Whitmore Park",0,2013
"Controlled Drugs","Whitmore Park",6,2013
"Crimes Against Property(2150-2166)","Whitmore Park",7,2013
"Dangerous Operation","Whitmore Park",0,2013
"Deprivation of Freedom","Whitmore Park",3,2013
"Gaming&Betting","Whitmore Park",22,2013
"HWY Traffic Violation","Whitmore Park",6,2013
"Impaired Operation","Whitmore Park",14,2013
"Mischief","Whitmore Park",1,2013
"Municipal ByLaws","Whitmore Park",0,2013
"Offensive Weapons","Whitmore Park",2,2013
"Other Crminal Code Traffic","Whitmore Park",0,2013
"Other Federal Statute Violations","Whitmore Park",0,2013
"Other Theft Over","Whitmore Park",4,2013
"Other Theft Under","Whitmore Park",12,2013
"OtherCriminalCode (A)","Whitmore Park",3,2013
"OtherCriminalCode (B)","Whitmore Park",0,2013
"Prostitution","Whitmore Park",3,2013
"Provincial Statutes","Whitmore Park",0,2013
"Sexual Assault","Whitmore Park",0,2013
"Shoplift Over","Whitmore Park",7,2013
"Shoplift Under","Whitmore Park",70,2013
"Special Inq(8510-8640)","Whitmore Park",71,2013
"Special Inq(8660-8814)","Whitmore Park",0,2013
"Theft From Auto Over","Whitmore Park",2,2013
"Theft From Auto Under","Whitmore Park",21,2013
"Theft of Motor Vehicle VA, VT","Whitmore Park",7,2013
"Theft of Other Vehicle VM, VO","Whitmore Park",0,2013
"Violation Causing Death","Whitmore Park",1,2013
"Violence/Threat","Whitmore Park",65,2013
"Total","Whitmore Park",221,2013
"Arson","Total",215,2013
"Assault","Total",1594,2013
"Attempt Murder","Total",11,2013
"B&E (Business)","Total",170,2013
"B&E (Garage)","Total",404,2013
"B&E (Other)","Total",168,2013
"B&E (Residence)","Total",686,2013
"B&E Motor Vehicle Firearms","Total",61,2013
"Controlled Drugs","Total",764,2013
"Crimes Against Property(2150-2166)","Total",946,2013
"Dangerous Operation","Total",160,2013
"Deprivation of Freedom","Total",423,2013
"Gaming&Betting","Total",4343,2013
"HWY Traffic Violation","Total",937,2013
"Impaired Operation","Total",2504,2013
"Mischief","Total",250,2013
"Municipal ByLaws","Total",263,2013
"Offensive Weapons","Total",403,2013
"Other Crminal Code Traffic","Total",530,2013
"Other Federal Statute Violations","Total",162,2013
"Other Theft Over","Total",2087,2013
"Other Theft Under","Total",5436,2013
"OtherCriminalCode (A)","Total",241,2013
"OtherCriminalCode (B)","Total",468,2013
"Prostitution","Total",4045,2013
"Provincial Statutes","Total",126,2013
"Sexual Assault","Total",76,2013
"Shoplift Over","Total",1791,2013
"Shoplift Under","Total",11783,2013
"Special Inq(8510-8640)","Total",8487,2013
"Special Inq(8660-8814)","Total",3,2013
"Theft From Auto Over","Total",374,2013
"Theft From Auto Under","Total",1770,2013
"Theft of Motor Vehicle VA, VT","Total",665,2013
"Theft of Other Vehicle VM, VO","Total",25,2013
"Violation Causing Death","Total",98,2013
"Violence/Threat","Total",12031,2013
"Total","Total",41340,2013
