"crime","neighbourhood","incidents","year"
"Municipal Bylaws","Rural",1,2011
"Murder 1st Degree","Rural",0,2011
"Murder 2nd Degree","Rural",0,2011
"Offensive Weapons","Rural",0,2011
"Other Criminal Acts","Rural",0,2011
"Other Criminal Code Driving Violations","Rural",0,2011
"Other Sexual Crime","Rural",0,2011
"Property Damage","Rural",0,2011
"Prostitution","Rural",0,2011
"Provincial Statute Driving Violations","Rural",4,2011
"Provincial Statutes","Rural",1,2011
"Robbery","Rural",0,2011
"Robbery-Commercial","Rural",0,2011
"Robbery-Person","Rural",0,2011
"Robbery-Taxi","Rural",0,2011
"Seized Vehicles","Rural",7,2011
"Sexual Assault","Rural",0,2011
"Theft From Auto Over $5K","Rural",0,2011
"Theft From Auto Under $5K","Rural",1,2011
"Theft of Auto","Rural",1,2011
"Theft Over $5K","Rural",0,2011
"Theft Under $5K","Rural",2,2011
"Threatening","Rural",0,2011
"Traffic Tickets","Rural",2,2011
"Trafficking and possession stolen goods","Rural",0,2011
"Violence/Threats","Rural",0,2011
"Total","Rural",34,2011
"Arson","Sherwood Estates",1,2011
"Assault","Sherwood Estates",29,2011
"Attempted Murder","Sherwood Estates",0,2011
"B&E (Business)","Sherwood Estates",0,2011
"B&E (Garage)","Sherwood Estates",6,2011
"B&E (Other)","Sherwood Estates",1,2011
"B&E (Residence)","Sherwood Estates",9,2011
"Counterfeit","Sherwood Estates",0,2011
"Criminal Negligence Causing Death","Sherwood Estates",0,2011
"Dangerous Operation of a Motor Vehicle","Sherwood Estates",1,2011
"Deprivation of Freedom","Sherwood Estates",0,2011
"Driving Suspensions","Sherwood Estates",9,2011
"Drugs&Controlled Substances","Sherwood Estates",6,2011
"Drugs/Substances","Sherwood Estates",0,2011
"Escape Lawful Custody","Sherwood Estates",0,2011
"Federal Statutes","Sherwood Estates",11,2011
"Firearms offense","Sherwood Estates",0,2011
"Fraud","Sherwood Estates",5,2011
"Impaired Driving","Sherwood Estates",2,2011
"Indecent Acts","Sherwood Estates",0,2011
"Manslaughter","Sherwood Estates",0,2011
"Mischief","Sherwood Estates",48,2011
"Motor Vehicle Accidents","Sherwood Estates",25,2011
"Municipal Bylaws","Sherwood Estates",0,2011
"Murder 1st Degree","Sherwood Estates",0,2011
"Murder 2nd Degree","Sherwood Estates",0,2011
"Offensive Weapons","Sherwood Estates",2,2011
"Other Criminal Acts","Sherwood Estates",3,2011
"Other Criminal Code Driving Violations","Sherwood Estates",5,2011
"Other Sexual Crime","Sherwood Estates",2,2011
"Property Damage","Sherwood Estates",0,2011
"Prostitution","Sherwood Estates",0,2011
"Provincial Statute Driving Violations","Sherwood Estates",21,2011
"Provincial Statutes","Sherwood Estates",21,2011
"Robbery","Sherwood Estates",0,2011
"Robbery-Commercial","Sherwood Estates",0,2011
"Robbery-Person","Sherwood Estates",1,2011
"Robbery-Taxi","Sherwood Estates",0,2011
"Seized Vehicles","Sherwood Estates",24,2011
"Sexual Assault","Sherwood Estates",2,2011
"Theft From Auto Over $5K","Sherwood Estates",0,2011
"Theft From Auto Under $5K","Sherwood Estates",30,2011
"Theft of Auto","Sherwood Estates",8,2011
"Theft Over $5K","Sherwood Estates",0,2011
"Theft Under $5K","Sherwood Estates",20,2011
"Threatening","Sherwood Estates",0,2011
"Traffic Tickets","Sherwood Estates",2,2011
"Trafficking and possession stolen goods","Sherwood Estates",5,2011
"Violence/Threats","Sherwood Estates",7,2011
"Total","Sherwood Estates",306,2011
"Arson","Twin Lakes",0,2011
"Assault","Twin Lakes",23,2011
"Attempted Murder","Twin Lakes",0,2011
"B&E (Business)","Twin Lakes",5,2011
"B&E (Garage)","Twin Lakes",0,2011
"B&E (Other)","Twin Lakes",1,2011
"B&E (Residence)","Twin Lakes",5,2011
"Counterfeit","Twin Lakes",0,2011
"Criminal Negligence Causing Death","Twin Lakes",0,2011
"Dangerous Operation of a Motor Vehicle","Twin Lakes",3,2011
"Deprivation of Freedom","Twin Lakes",1,2011
"Driving Suspensions","Twin Lakes",25,2011
"Drugs&Controlled Substances","Twin Lakes",8,2011
"Drugs/Substances","Twin Lakes",2,2011
"Escape Lawful Custody","Twin Lakes",0,2011
"Federal Statutes","Twin Lakes",1,2011
"Firearms offense","Twin Lakes",1,2011
"Fraud","Twin Lakes",11,2011
"Impaired Driving","Twin Lakes",10,2011
"Indecent Acts","Twin Lakes",1,2011
"Manslaughter","Twin Lakes",0,2011
"Mischief","Twin Lakes",55,2011
"Motor Vehicle Accidents","Twin Lakes",50,2011
"Municipal Bylaws","Twin Lakes",4,2011
"Murder 1st Degree","Twin Lakes",0,2011
"Murder 2nd Degree","Twin Lakes",0,2011
"Offensive Weapons","Twin Lakes",2,2011
"Other Criminal Acts","Twin Lakes",0,2011
"Other Criminal Code Driving Violations","Twin Lakes",4,2011
"Other Sexual Crime","Twin Lakes",1,2011
"Property Damage","Twin Lakes",0,2011
"Prostitution","Twin Lakes",0,2011
"Provincial Statute Driving Violations","Twin Lakes",46,2011
"Provincial Statutes","Twin Lakes",15,2011
"Robbery","Twin Lakes",1,2011
"Robbery-Commercial","Twin Lakes",3,2011
"Robbery-Person","Twin Lakes",0,2011
"Robbery-Taxi","Twin Lakes",0,2011
"Seized Vehicles","Twin Lakes",30,2011
"Sexual Assault","Twin Lakes",1,2011
"Theft From Auto Over $5K","Twin Lakes",1,2011
"Theft From Auto Under $5K","Twin Lakes",46,2011
"Theft of Auto","Twin Lakes",11,2011
"Theft Over $5K","Twin Lakes",1,2011
"Theft Under $5K","Twin Lakes",38,2011
"Threatening","Twin Lakes",4,2011
"Traffic Tickets","Twin Lakes",8,2011
"Trafficking and possession stolen goods","Twin Lakes",2,2011
"Violence/Threats","Twin Lakes",4,2011
"Total","Twin Lakes",424,2011
"Arson","University Park",0,2011
"Assault","University Park",8,2011
"Attempted Murder","University Park",0,2011
"B&E (Business)","University Park",3,2011
"B&E (Garage)","University Park",3,2011
"B&E (Other)","University Park",2,2011
"B&E (Residence)","University Park",24,2011
"Counterfeit","University Park",0,2011
"Criminal Negligence Causing Death","University Park",0,2011
"Dangerous Operation of a Motor Vehicle","University Park",1,2011
"Deprivation of Freedom","University Park",0,2011
"Driving Suspensions","University Park",16,2011
"Drugs&Controlled Substances","University Park",2,2011
"Drugs/Substances","University Park",0,2011
"Escape Lawful Custody","University Park",0,2011
"Federal Statutes","University Park",1,2011
"Firearms offense","University Park",0,2011
"Fraud","University Park",9,2011
"Impaired Driving","University Park",14,2011
"Indecent Acts","University Park",0,2011
"Manslaughter","University Park",0,2011
"Mischief","University Park",34,2011
"Motor Vehicle Accidents","University Park",85,2011
"Municipal Bylaws","University Park",2,2011
"Murder 1st Degree","University Park",0,2011
"Murder 2nd Degree","University Park",0,2011
"Offensive Weapons","University Park",2,2011
"Other Criminal Acts","University Park",4,2011
"Other Criminal Code Driving Violations","University Park",4,2011
"Other Sexual Crime","University Park",0,2011
"Property Damage","University Park",0,2011
"Prostitution","University Park",0,2011
"Provincial Statute Driving Violations","University Park",42,2011
"Provincial Statutes","University Park",6,2011
"Robbery","University Park",0,2011
"Robbery-Commercial","University Park",1,2011
"Robbery-Person","University Park",0,2011
"Robbery-Taxi","University Park",0,2011
"Seized Vehicles","University Park",31,2011
"Sexual Assault","University Park",0,2011
"Theft From Auto Over $5K","University Park",0,2011
"Theft From Auto Under $5K","University Park",47,2011
"Theft of Auto","University Park",13,2011
"Theft Over $5K","University Park",2,2011
"Theft Under $5K","University Park",16,2011
"Threatening","University Park",0,2011
"Traffic Tickets","University Park",7,2011
"Trafficking and possession stolen goods","University Park",5,2011
"Violence/Threats","University Park",5,2011
"Total","University Park",389,2011
"Arson","Unverified Address",0,2011
"Assault","Unverified Address",53,2011
"Attempted Murder","Unverified Address",0,2011
"B&E (Business)","Unverified Address",0,2011
"B&E (Garage)","Unverified Address",1,2011
"B&E (Other)","Unverified Address",0,2011
"B&E (Residence)","Unverified Address",5,2011
"Counterfeit","Unverified Address",4,2011
"Criminal Negligence Causing Death","Unverified Address",0,2011
"Dangerous Operation of a Motor Vehicle","Unverified Address",3,2011
"Deprivation of Freedom","Unverified Address",1,2011
"Driving Suspensions","Unverified Address",17,2011
"Drugs&Controlled Substances","Unverified Address",10,2011
"Drugs/Substances","Unverified Address",2,2011
"Escape Lawful Custody","Unverified Address",0,2011
"Federal Statutes","Unverified Address",7,2011
"Firearms offense","Unverified Address",0,2011
"Fraud","Unverified Address",49,2011
"Impaired Driving","Unverified Address",5,2011
"Indecent Acts","Unverified Address",0,2011
"Manslaughter","Unverified Address",0,2011
"Mischief","Unverified Address",96,2011
"Motor Vehicle Accidents","Unverified Address",70,2011
"Municipal Bylaws","Unverified Address",10,2011
"Murder 1st Degree","Unverified Address",0,2011
"Murder 2nd Degree","Unverified Address",0,2011
"Offensive Weapons","Unverified Address",5,2011
"Other Criminal Acts","Unverified Address",8,2011
"Other Criminal Code Driving Violations","Unverified Address",12,2011
"Other Sexual Crime","Unverified Address",13,2011
"Property Damage","Unverified Address",0,2011
"Prostitution","Unverified Address",4,2011
"Provincial Statute Driving Violations","Unverified Address",518,2011
"Provincial Statutes","Unverified Address",34,2011
"Robbery","Unverified Address",2,2011
"Robbery-Commercial","Unverified Address",0,2011
"Robbery-Person","Unverified Address",5,2011
"Robbery-Taxi","Unverified Address",0,2011
"Seized Vehicles","Unverified Address",57,2011
"Sexual Assault","Unverified Address",25,2011
"Theft From Auto Over $5K","Unverified Address",0,2011
"Theft From Auto Under $5K","Unverified Address",141,2011
"Theft of Auto","Unverified Address",19,2011
"Theft Over $5K","Unverified Address",4,2011
"Theft Under $5K","Unverified Address",74,2011
"Threatening","Unverified Address",4,2011
"Traffic Tickets","Unverified Address",2,2011
"Trafficking and possession stolen goods","Unverified Address",18,2011
"Violence/Threats","Unverified Address",10,2011
"Total","Unverified Address",1288,2011
"Arson","Uplands",0,2011
"Assault","Uplands",15,2011
"Attempted Murder","Uplands",0,2011
"B&E (Business)","Uplands",0,2011
"B&E (Garage)","Uplands",7,2011
"B&E (Other)","Uplands",0,2011
"B&E (Residence)","Uplands",10,2011
"Counterfeit","Uplands",0,2011
"Criminal Negligence Causing Death","Uplands",0,2011
"Dangerous Operation of a Motor Vehicle","Uplands",0,2011
"Deprivation of Freedom","Uplands",0,2011
"Driving Suspensions","Uplands",12,2011
"Drugs&Controlled Substances","Uplands",4,2011
"Drugs/Substances","Uplands",1,2011
"Escape Lawful Custody","Uplands",0,2011
"Federal Statutes","Uplands",2,2011
"Firearms offense","Uplands",0,2011
"Fraud","Uplands",5,2011
"Impaired Driving","Uplands",6,2011
"Indecent Acts","Uplands",0,2011
"Manslaughter","Uplands",0,2011
"Mischief","Uplands",46,2011
"Motor Vehicle Accidents","Uplands",27,2011
"Municipal Bylaws","Uplands",0,2011
"Murder 1st Degree","Uplands",0,2011
"Murder 2nd Degree","Uplands",0,2011
"Offensive Weapons","Uplands",2,2011
"Other Criminal Acts","Uplands",3,2011
"Other Criminal Code Driving Violations","Uplands",2,2011
"Other Sexual Crime","Uplands",4,2011
"Property Damage","Uplands",0,2011
"Prostitution","Uplands",0,2011
"Provincial Statute Driving Violations","Uplands",18,2011
"Provincial Statutes","Uplands",16,2011
"Robbery","Uplands",0,2011
"Robbery-Commercial","Uplands",0,2011
"Robbery-Person","Uplands",0,2011
"Robbery-Taxi","Uplands",0,2011
"Seized Vehicles","Uplands",26,2011
"Sexual Assault","Uplands",2,2011
"Theft From Auto Over $5K","Uplands",3,2011
"Theft From Auto Under $5K","Uplands",84,2011
"Theft of Auto","Uplands",15,2011
"Theft Over $5K","Uplands",0,2011
"Theft Under $5K","Uplands",10,2011
"Threatening","Uplands",3,2011
"Traffic Tickets","Uplands",2,2011
"Trafficking and possession stolen goods","Uplands",7,2011
"Violence/Threats","Uplands",9,2011
"Total","Uplands",341,2011
"Arson","Walsh Acres",0,2011
"Assault","Walsh Acres",31,2011
"Attempted Murder","Walsh Acres",0,2011
"B&E (Business)","Walsh Acres",1,2011
"B&E (Garage)","Walsh Acres",15,2011
"B&E (Other)","Walsh Acres",1,2011
"B&E (Residence)","Walsh Acres",16,2011
"Counterfeit","Walsh Acres",0,2011
"Criminal Negligence Causing Death","Walsh Acres",0,2011
"Dangerous Operation of a Motor Vehicle","Walsh Acres",1,2011
"Deprivation of Freedom","Walsh Acres",0,2011
"Driving Suspensions","Walsh Acres",40,2011
"Drugs&Controlled Substances","Walsh Acres",24,2011
"Drugs/Substances","Walsh Acres",1,2011
"Escape Lawful Custody","Walsh Acres",0,2011
"Federal Statutes","Walsh Acres",2,2011
"Firearms offense","Walsh Acres",0,2011
"Fraud","Walsh Acres",11,2011
"Impaired Driving","Walsh Acres",24,2011
"Indecent Acts","Walsh Acres",1,2011
"Manslaughter","Walsh Acres",0,2011
"Mischief","Walsh Acres",73,2011
"Motor Vehicle Accidents","Walsh Acres",138,2011
"Municipal Bylaws","Walsh Acres",8,2011
"Murder 1st Degree","Walsh Acres",0,2011
"Murder 2nd Degree","Walsh Acres",0,2011
"Offensive Weapons","Walsh Acres",5,2011
"Other Criminal Acts","Walsh Acres",8,2011
"Other Criminal Code Driving Violations","Walsh Acres",12,2011
"Other Sexual Crime","Walsh Acres",0,2011
"Property Damage","Walsh Acres",0,2011
"Prostitution","Walsh Acres",0,2011
"Provincial Statute Driving Violations","Walsh Acres",137,2011
"Provincial Statutes","Walsh Acres",16,2011
"Robbery","Walsh Acres",0,2011
"Robbery-Commercial","Walsh Acres",0,2011
"Robbery-Person","Walsh Acres",0,2011
"Robbery-Taxi","Walsh Acres",0,2011
"Seized Vehicles","Walsh Acres",78,2011
"Sexual Assault","Walsh Acres",1,2011
"Theft From Auto Over $5K","Walsh Acres",0,2011
"Theft From Auto Under $5K","Walsh Acres",95,2011
"Theft of Auto","Walsh Acres",24,2011
"Theft Over $5K","Walsh Acres",1,2011
"Theft Under $5K","Walsh Acres",133,2011
"Threatening","Walsh Acres",1,2011
"Traffic Tickets","Walsh Acres",11,2011
"Trafficking and possession stolen goods","Walsh Acres",0,2011
"Violence/Threats","Walsh Acres",16,2011
"Total","Walsh Acres",925,2011
"Arson","Warehouse District",0,2011
"Assault","Warehouse District",56,2011
"Attempted Murder","Warehouse District",0,2011
"B&E (Business)","Warehouse District",25,2011
"B&E (Garage)","Warehouse District",0,2011
"B&E (Other)","Warehouse District",6,2011
"B&E (Residence)","Warehouse District",0,2011
"Counterfeit","Warehouse District",0,2011
"Criminal Negligence Causing Death","Warehouse District",0,2011
"Dangerous Operation of a Motor Vehicle","Warehouse District",6,2011
"Deprivation of Freedom","Warehouse District",0,2011
"Driving Suspensions","Warehouse District",120,2011
"Drugs&Controlled Substances","Warehouse District",19,2011
"Drugs/Substances","Warehouse District",3,2011
"Escape Lawful Custody","Warehouse District",0,2011
"Federal Statutes","Warehouse District",3,2011
"Firearms offense","Warehouse District",1,2011
"Fraud","Warehouse District",27,2011
"Impaired Driving","Warehouse District",30,2011
"Indecent Acts","Warehouse District",1,2011
"Manslaughter","Warehouse District",0,2011
"Mischief","Warehouse District",86,2011
"Motor Vehicle Accidents","Warehouse District",119,2011
"Municipal Bylaws","Warehouse District",2,2011
"Murder 1st Degree","Warehouse District",0,2011
"Murder 2nd Degree","Warehouse District",0,2011
"Offensive Weapons","Warehouse District",4,2011
"Other Criminal Acts","Warehouse District",7,2011
"Other Criminal Code Driving Violations","Warehouse District",14,2011
"Other Sexual Crime","Warehouse District",1,2011
"Property Damage","Warehouse District",0,2011
"Prostitution","Warehouse District",0,2011
"Provincial Statute Driving Violations","Warehouse District",180,2011
"Provincial Statutes","Warehouse District",97,2011
"Robbery","Warehouse District",1,2011
"Robbery-Commercial","Warehouse District",1,2011
"Robbery-Person","Warehouse District",3,2011
"Robbery-Taxi","Warehouse District",0,2011
"Seized Vehicles","Warehouse District",270,2011
"Sexual Assault","Warehouse District",1,2011
"Theft From Auto Over $5K","Warehouse District",3,2011
"Theft From Auto Under $5K","Warehouse District",147,2011
"Theft of Auto","Warehouse District",25,2011
"Theft Over $5K","Warehouse District",1,2011
"Theft Under $5K","Warehouse District",89,2011
"Threatening","Warehouse District",0,2011
"Traffic Tickets","Warehouse District",27,2011
"Trafficking and possession stolen goods","Warehouse District",17,2011
"Violence/Threats","Warehouse District",8,2011
"Total","Warehouse District",1400,2011
"Arson","Wascana Park",0,2011
"Assault","Wascana Park",18,2011
"Attempted Murder","Wascana Park",0,2011
"B&E (Business)","Wascana Park",1,2011
"B&E (Garage)","Wascana Park",0,2011
"B&E (Other)","Wascana Park",2,2011
"B&E (Residence)","Wascana Park",1,2011
"Counterfeit","Wascana Park",0,2011
"Criminal Negligence Causing Death","Wascana Park",0,2011
"Dangerous Operation of a Motor Vehicle","Wascana Park",7,2011
"Deprivation of Freedom","Wascana Park",0,2011
"Driving Suspensions","Wascana Park",28,2011
"Drugs&Controlled Substances","Wascana Park",10,2011
"Drugs/Substances","Wascana Park",0,2011
"Escape Lawful Custody","Wascana Park",0,2011
"Federal Statutes","Wascana Park",0,2011
"Firearms offense","Wascana Park",0,2011
"Fraud","Wascana Park",3,2011
"Impaired Driving","Wascana Park",11,2011
"Indecent Acts","Wascana Park",1,2011
"Manslaughter","Wascana Park",0,2011
"Mischief","Wascana Park",28,2011
"Motor Vehicle Accidents","Wascana Park",68,2011
"Municipal Bylaws","Wascana Park",3,2011
"Murder 1st Degree","Wascana Park",0,2011
"Murder 2nd Degree","Wascana Park",0,2011
"Offensive Weapons","Wascana Park",1,2011
"Other Criminal Acts","Wascana Park",0,2011
"Other Criminal Code Driving Violations","Wascana Park",4,2011
"Other Sexual Crime","Wascana Park",0,2011
"Property Damage","Wascana Park",0,2011
"Prostitution","Wascana Park",0,2011
"Provincial Statute Driving Violations","Wascana Park",85,2011
"Provincial Statutes","Wascana Park",52,2011
"Robbery","Wascana Park",0,2011
"Robbery-Commercial","Wascana Park",0,2011
"Robbery-Person","Wascana Park",1,2011
"Robbery-Taxi","Wascana Park",0,2011
"Seized Vehicles","Wascana Park",42,2011
"Sexual Assault","Wascana Park",1,2011
"Theft From Auto Over $5K","Wascana Park",0,2011
"Theft From Auto Under $5K","Wascana Park",23,2011
"Theft of Auto","Wascana Park",2,2011
"Theft Over $5K","Wascana Park",0,2011
"Theft Under $5K","Wascana Park",24,2011
"Threatening","Wascana Park",1,2011
"Traffic Tickets","Wascana Park",9,2011
"Trafficking and possession stolen goods","Wascana Park",2,2011
"Violence/Threats","Wascana Park",8,2011
"Total","Wascana Park",436,2011
"Arson","Whitmore Park",0,2011
"Assault","Whitmore Park",7,2011
"Attempted Murder","Whitmore Park",0,2011
"B&E (Business)","Whitmore Park",0,2011
"B&E (Garage)","Whitmore Park",6,2011
"B&E (Other)","Whitmore Park",0,2011
"B&E (Residence)","Whitmore Park",6,2011
"Counterfeit","Whitmore Park",0,2011
"Criminal Negligence Causing Death","Whitmore Park",0,2011
"Dangerous Operation of a Motor Vehicle","Whitmore Park",0,2011
"Deprivation of Freedom","Whitmore Park",0,2011
"Driving Suspensions","Whitmore Park",12,2011
"Drugs&Controlled Substances","Whitmore Park",1,2011
"Drugs/Substances","Whitmore Park",0,2011
"Escape Lawful Custody","Whitmore Park",0,2011
"Federal Statutes","Whitmore Park",0,2011
"Firearms offense","Whitmore Park",0,2011
"Fraud","Whitmore Park",6,2011
"Impaired Driving","Whitmore Park",7,2011
"Indecent Acts","Whitmore Park",0,2011
"Manslaughter","Whitmore Park",0,2011
"Mischief","Whitmore Park",13,2011
"Motor Vehicle Accidents","Whitmore Park",60,2011
"Municipal Bylaws","Whitmore Park",6,2011
"Murder 1st Degree","Whitmore Park",0,2011
"Murder 2nd Degree","Whitmore Park",0,2011
"Offensive Weapons","Whitmore Park",1,2011
"Other Criminal Acts","Whitmore Park",1,2011
"Other Criminal Code Driving Violations","Whitmore Park",1,2011
"Other Sexual Crime","Whitmore Park",0,2011
"Property Damage","Whitmore Park",0,2011
"Prostitution","Whitmore Park",0,2011
"Provincial Statute Driving Violations","Whitmore Park",23,2011
"Provincial Statutes","Whitmore Park",4,2011
"Robbery","Whitmore Park",0,2011
"Robbery-Commercial","Whitmore Park",0,2011
"Robbery-Person","Whitmore Park",0,2011
"Robbery-Taxi","Whitmore Park",1,2011
"Seized Vehicles","Whitmore Park",21,2011
"Sexual Assault","Whitmore Park",0,2011
"Theft From Auto Over $5K","Whitmore Park",0,2011
"Theft From Auto Under $5K","Whitmore Park",25,2011
"Theft of Auto","Whitmore Park",5,2011
"Theft Over $5K","Whitmore Park",0,2011
"Theft Under $5K","Whitmore Park",9,2011
"Threatening","Whitmore Park",0,2011
"Traffic Tickets","Whitmore Park",3,2011
"Trafficking and possession stolen goods","Whitmore Park",0,2011
"Violence/Threats","Whitmore Park",3,2011
"Total","Whitmore Park",221,2011
"Arson","Total",59,2011
"Assault","Total",1957,2011
"Attempted Murder","Total",5,2011
"B&E (Business)","Total",236,2011
"B&E (Garage)","Total",438,2011
"B&E (Other)","Total",150,2011
"B&E (Residence)","Total",783,2011
"Counterfeit","Total",55,2011
"Criminal Negligence Causing Death","Total",1,2011
"Dangerous Operation of a Motor Vehicle","Total",147,2011
"Deprivation of Freedom","Total",17,2011
"Driving Suspensions","Total",1446,2011
"Drugs&Controlled Substances","Total",579,2011
"Drugs/Substances","Total",72,2011
"Escape Lawful Custody","Total",11,2011
"Federal Statutes","Total",452,2011
"Firearms offense","Total",20,2011
"Fraud","Total",618,2011
"Impaired Driving","Total",756,2011
"Indecent Acts","Total",31,2011
"Manslaughter","Total",1,2011
"Mischief","Total",2875,2011
"Motor Vehicle Accidents","Total",3890,2011
"Municipal Bylaws","Total",162,2011
"Murder 1st Degree","Total",2,2011
"Murder 2nd Degree","Total",4,2011
"Offensive Weapons","Total",218,2011
"Other Criminal Acts","Total",376,2011
"Other Criminal Code Driving Violations","Total",368,2011
"Other Sexual Crime","Total",50,2011
"Property Damage","Total",3,2011
"Prostitution","Total",115,2011
"Provincial Statute Driving Violations","Total",4386,2011
"Provincial Statutes","Total",3103,2011
"Robbery","Total",51,2011
"Robbery-Commercial","Total",65,2011
"Robbery-Person","Total",175,2011
"Robbery-Taxi","Total",10,2011
"Seized Vehicles","Total",3472,2011
"Sexual Assault","Total",113,2011
"Theft From Auto Over $5K","Total",32,2011
"Theft From Auto Under $5K","Total",2657,2011
"Theft of Auto","Total",1042,2011
"Theft Over $5K","Total",55,2011
"Theft Under $5K","Total",3130,2011
"Threatening","Total",61,2011
"Traffic Tickets","Total",424,2011
"Trafficking and possession stolen goods","Total",399,2011
"Violence/Threats","Total",463,2011
"Total","Total",35535,2011
