"crime","neighbourhood","incidents","year"
"Dangerous Operation of a Motor Vehicle","Hillsdale",0,2010
"Deprivation of Freedom","Hillsdale",1,2010
"Driving Suspensions","Hillsdale",27,2010
"Drugs&Controlled Substances","Hillsdale",4,2010
"Drugs/Substances","Hillsdale",3,2010
"Escape Lawful Custody","Hillsdale",0,2010
"Federal Statutes","Hillsdale",6,2010
"Firearms offense","Hillsdale",0,2010
"Fraud","Hillsdale",18,2010
"Impaired Driving","Hillsdale",17,2010
"Indecent Acts","Hillsdale",1,2010
"Mischief","Hillsdale",146,2010
"Motor Vehicle Accidents","Hillsdale",32,2010
"Municipal Bylaws","Hillsdale",7,2010
"Murder 1st Degree","Hillsdale",0,2010
"Murder 2nd Degree","Hillsdale",0,2010
"Offensive Weapons","Hillsdale",2,2010
"Other Criminal Acts","Hillsdale",6,2010
"Other Criminal Code Driving Violations","Hillsdale",0,2010
"Other Sexual Crime","Hillsdale",2,2010
"Property Damage","Hillsdale",0,2010
"Prostitution","Hillsdale",0,2010
"Provincial Statute Driving Violations","Hillsdale",99,2010
"Provincial Statutes","Hillsdale",32,2010
"Robbery","Hillsdale",1,2010
"Robbery-Commercial","Hillsdale",2,2010
"Robbery-Person","Hillsdale",4,2010
"Robbery-Taxi","Hillsdale",0,2010
"Seized Vehicles","Hillsdale",71,2010
"Sexual Assault","Hillsdale",2,2010
"Theft From Auto Over $5K","Hillsdale",2,2010
"Theft From Auto Under $5K","Hillsdale",99,2010
"Theft of Auto","Hillsdale",27,2010
"Theft Over $5K","Hillsdale",1,2010
"Theft Under $5K","Hillsdale",41,2010
"Threatening","Hillsdale",2,2010
"Traffic Tickets","Hillsdale",1,2010
"Trafficking and possession stolen goods","Hillsdale",6,2010
"Violence/Threats","Hillsdale",3,2010
"Total","Hillsdale",741,2010
"Arson","Lakeview",0,2010
"Assault","Lakeview",43,2010
"Attempted Murder","Lakeview",0,2010
"B&E (Business)","Lakeview",2,2010
"B&E (Garage)","Lakeview",38,2010
"B&E (Other)","Lakeview",5,2010
"B&E (Residence)","Lakeview",49,2010
"Counterfeit","Lakeview",1,2010
"Criminal Negligence Causing Death","Lakeview",0,2010
"Dangerous Operation of a Motor Vehicle","Lakeview",8,2010
"Deprivation of Freedom","Lakeview",2,2010
"Driving Suspensions","Lakeview",64,2010
"Drugs&Controlled Substances","Lakeview",11,2010
"Drugs/Substances","Lakeview",3,2010
"Escape Lawful Custody","Lakeview",0,2010
"Federal Statutes","Lakeview",4,2010
"Firearms offense","Lakeview",0,2010
"Fraud","Lakeview",5,2010
"Impaired Driving","Lakeview",41,2010
"Indecent Acts","Lakeview",2,2010
"Mischief","Lakeview",88,2010
"Motor Vehicle Accidents","Lakeview",36,2010
"Municipal Bylaws","Lakeview",3,2010
"Murder 1st Degree","Lakeview",0,2010
"Murder 2nd Degree","Lakeview",0,2010
"Offensive Weapons","Lakeview",1,2010
"Other Criminal Acts","Lakeview",11,2010
"Other Criminal Code Driving Violations","Lakeview",5,2010
"Other Sexual Crime","Lakeview",0,2010
"Property Damage","Lakeview",1,2010
"Prostitution","Lakeview",0,2010
"Provincial Statute Driving Violations","Lakeview",90,2010
"Provincial Statutes","Lakeview",43,2010
"Robbery","Lakeview",0,2010
"Robbery-Commercial","Lakeview",1,2010
"Robbery-Person","Lakeview",4,2010
"Robbery-Taxi","Lakeview",0,2010
"Seized Vehicles","Lakeview",147,2010
"Sexual Assault","Lakeview",3,2010
"Theft From Auto Over $5K","Lakeview",0,2010
"Theft From Auto Under $5K","Lakeview",131,2010
"Theft of Auto","Lakeview",42,2010
"Theft Over $5K","Lakeview",0,2010
"Theft Under $5K","Lakeview",36,2010
"Threatening","Lakeview",3,2010
"Traffic Tickets","Lakeview",4,2010
"Trafficking and possession stolen goods","Lakeview",9,2010
"Violence/Threats","Lakeview",9,2010
"Total","Lakeview",945,2010
"Arson","Market Square",2,2010
"Assault","Market Square",61,2010
"Attempted Murder","Market Square",0,2010
"B&E (Business)","Market Square",13,2010
"B&E (Garage)","Market Square",0,2010
"B&E (Other)","Market Square",8,2010
"B&E (Residence)","Market Square",1,2010
"Counterfeit","Market Square",28,2010
"Criminal Negligence Causing Death","Market Square",0,2010
"Dangerous Operation of a Motor Vehicle","Market Square",6,2010
"Deprivation of Freedom","Market Square",1,2010
"Driving Suspensions","Market Square",61,2010
"Drugs&Controlled Substances","Market Square",31,2010
"Drugs/Substances","Market Square",5,2010
"Escape Lawful Custody","Market Square",4,2010
"Federal Statutes","Market Square",16,2010
"Firearms offense","Market Square",0,2010
"Fraud","Market Square",52,2010
"Impaired Driving","Market Square",31,2010
"Indecent Acts","Market Square",4,2010
"Mischief","Market Square",75,2010
"Motor Vehicle Accidents","Market Square",53,2010
"Municipal Bylaws","Market Square",3,2010
"Murder 1st Degree","Market Square",0,2010
"Murder 2nd Degree","Market Square",0,2010
"Offensive Weapons","Market Square",9,2010
"Other Criminal Acts","Market Square",99,2010
"Other Criminal Code Driving Violations","Market Square",4,2010
"Other Sexual Crime","Market Square",0,2010
"Property Damage","Market Square",0,2010
"Prostitution","Market Square",0,2010
"Provincial Statute Driving Violations","Market Square",157,2010
"Provincial Statutes","Market Square",305,2010
"Robbery","Market Square",3,2010
"Robbery-Commercial","Market Square",2,2010
"Robbery-Person","Market Square",16,2010
"Robbery-Taxi","Market Square",0,2010
"Seized Vehicles","Market Square",287,2010
"Sexual Assault","Market Square",0,2010
"Theft From Auto Over $5K","Market Square",0,2010
"Theft From Auto Under $5K","Market Square",43,2010
"Theft of Auto","Market Square",11,2010
"Theft Over $5K","Market Square",1,2010
"Theft Under $5K","Market Square",230,2010
"Threatening","Market Square",2,2010
"Traffic Tickets","Market Square",14,2010
"Trafficking and possession stolen goods","Market Square",23,2010
"Violence/Threats","Market Square",20,2010
"Total","Market Square",1681,2010
"Arson","McNab",0,2010
"Assault","McNab",7,2010
"Attempted Murder","McNab",0,2010
"B&E (Business)","McNab",1,2010
"B&E (Garage)","McNab",7,2010
"B&E (Other)","McNab",1,2010
"B&E (Residence)","McNab",8,2010
"Counterfeit","McNab",1,2010
"Criminal Negligence Causing Death","McNab",0,2010
"Dangerous Operation of a Motor Vehicle","McNab",2,2010
"Deprivation of Freedom","McNab",0,2010
"Driving Suspensions","McNab",8,2010
"Drugs&Controlled Substances","McNab",7,2010
"Drugs/Substances","McNab",0,2010
"Escape Lawful Custody","McNab",0,2010
"Federal Statutes","McNab",2,2010
"Firearms offense","McNab",0,2010
"Fraud","McNab",1,2010
"Impaired Driving","McNab",7,2010
"Indecent Acts","McNab",0,2010
"Mischief","McNab",20,2010
"Motor Vehicle Accidents","McNab",13,2010
"Municipal Bylaws","McNab",0,2010
"Murder 1st Degree","McNab",0,2010
"Murder 2nd Degree","McNab",0,2010
"Offensive Weapons","McNab",5,2010
"Other Criminal Acts","McNab",2,2010
"Other Criminal Code Driving Violations","McNab",1,2010
"Other Sexual Crime","McNab",0,2010
"Property Damage","McNab",1,2010
"Prostitution","McNab",0,2010
"Provincial Statute Driving Violations","McNab",27,2010
"Provincial Statutes","McNab",9,2010
"Robbery","McNab",0,2010
"Robbery-Commercial","McNab",0,2010
"Robbery-Person","McNab",1,2010
"Robbery-Taxi","McNab",1,2010
"Seized Vehicles","McNab",40,2010
"Sexual Assault","McNab",2,2010
"Theft From Auto Over $5K","McNab",0,2010
"Theft From Auto Under $5K","McNab",16,2010
"Theft of Auto","McNab",10,2010
"Theft Over $5K","McNab",1,2010
"Theft Under $5K","McNab",8,2010
"Threatening","McNab",1,2010
"Traffic Tickets","McNab",0,2010
"Trafficking and possession stolen goods","McNab",1,2010
"Violence/Threats","McNab",3,2010
"Total","McNab",214,2010
"Arson","Mount Royal",3,2010
"Assault","Mount Royal",14,2010
"Attempted Murder","Mount Royal",0,2010
"B&E (Business)","Mount Royal",0,2010
"B&E (Garage)","Mount Royal",8,2010
"B&E (Other)","Mount Royal",0,2010
"B&E (Residence)","Mount Royal",3,2010
"Counterfeit","Mount Royal",0,2010
"Criminal Negligence Causing Death","Mount Royal",0,2010
"Dangerous Operation of a Motor Vehicle","Mount Royal",1,2010
"Deprivation of Freedom","Mount Royal",0,2010
"Driving Suspensions","Mount Royal",16,2010
"Drugs&Controlled Substances","Mount Royal",9,2010
"Drugs/Substances","Mount Royal",2,2010
"Escape Lawful Custody","Mount Royal",5,2010
"Federal Statutes","Mount Royal",7,2010
"Firearms offense","Mount Royal",0,2010
"Fraud","Mount Royal",2,2010
"Impaired Driving","Mount Royal",8,2010
"Indecent Acts","Mount Royal",0,2010
"Mischief","Mount Royal",47,2010
"Motor Vehicle Accidents","Mount Royal",7,2010
"Municipal Bylaws","Mount Royal",2,2010
"Murder 1st Degree","Mount Royal",0,2010
"Murder 2nd Degree","Mount Royal",0,2010
"Offensive Weapons","Mount Royal",1,2010
"Other Criminal Acts","Mount Royal",5,2010
"Other Criminal Code Driving Violations","Mount Royal",1,2010
"Other Sexual Crime","Mount Royal",0,2010
"Property Damage","Mount Royal",0,2010
"Prostitution","Mount Royal",0,2010
"Provincial Statute Driving Violations","Mount Royal",20,2010
"Provincial Statutes","Mount Royal",10,2010
"Robbery","Mount Royal",1,2010
"Robbery-Commercial","Mount Royal",0,2010
"Robbery-Person","Mount Royal",1,2010
"Robbery-Taxi","Mount Royal",0,2010
"Seized Vehicles","Mount Royal",24,2010
"Sexual Assault","Mount Royal",1,2010
"Theft From Auto Over $5K","Mount Royal",0,2010
"Theft From Auto Under $5K","Mount Royal",29,2010
"Theft of Auto","Mount Royal",8,2010
"Theft Over $5K","Mount Royal",0,2010
"Theft Under $5K","Mount Royal",5,2010
"Threatening","Mount Royal",0,2010
"Traffic Tickets","Mount Royal",1,2010
"Trafficking and possession stolen goods","Mount Royal",2,2010
"Violence/Threats","Mount Royal",8,2010
"Total","Mount Royal",251,2010
"Arson","Normanview",1,2010
"Assault","Normanview",31,2010
"Attempted Murder","Normanview",0,2010
"B&E (Business)","Normanview",0,2010
"B&E (Garage)","Normanview",0,2010
"B&E (Other)","Normanview",0,2010
"B&E (Residence)","Normanview",13,2010
"Counterfeit","Normanview",0,2010
"Criminal Negligence Causing Death","Normanview",0,2010
"Dangerous Operation of a Motor Vehicle","Normanview",0,2010
"Deprivation of Freedom","Normanview",0,2010
"Driving Suspensions","Normanview",19,2010
"Drugs&Controlled Substances","Normanview",4,2010
"Drugs/Substances","Normanview",1,2010
"Escape Lawful Custody","Normanview",0,2010
"Federal Statutes","Normanview",2,2010
"Firearms offense","Normanview",0,2010
"Fraud","Normanview",2,2010
"Impaired Driving","Normanview",10,2010
"Indecent Acts","Normanview",1,2010
"Mischief","Normanview",38,2010
"Motor Vehicle Accidents","Normanview",12,2010
"Municipal Bylaws","Normanview",4,2010
"Murder 1st Degree","Normanview",0,2010
"Murder 2nd Degree","Normanview",0,2010
"Offensive Weapons","Normanview",0,2010
"Other Criminal Acts","Normanview",0,2010
"Other Criminal Code Driving Violations","Normanview",0,2010
"Other Sexual Crime","Normanview",2,2010
"Property Damage","Normanview",0,2010
"Prostitution","Normanview",0,2010
"Provincial Statute Driving Violations","Normanview",27,2010
"Provincial Statutes","Normanview",13,2010
"Robbery","Normanview",1,2010
"Robbery-Commercial","Normanview",0,2010
"Robbery-Person","Normanview",0,2010
"Robbery-Taxi","Normanview",0,2010
"Seized Vehicles","Normanview",41,2010
"Sexual Assault","Normanview",1,2010
"Theft From Auto Over $5K","Normanview",0,2010
"Theft From Auto Under $5K","Normanview",30,2010
"Theft of Auto","Normanview",17,2010
"Theft Over $5K","Normanview",0,2010
"Theft Under $5K","Normanview",23,2010
"Threatening","Normanview",1,2010
"Traffic Tickets","Normanview",1,2010
"Trafficking and possession stolen goods","Normanview",8,2010
"Violence/Threats","Normanview",6,2010
"Total","Normanview",309,2010
"Arson","Normanview West",1,2010
"Assault","Normanview West",20,2010
"Attempted Murder","Normanview West",0,2010
"B&E (Business)","Normanview West",2,2010
"B&E (Garage)","Normanview West",5,2010
"B&E (Other)","Normanview West",2,2010
"B&E (Residence)","Normanview West",6,2010
"Counterfeit","Normanview West",3,2010
"Criminal Negligence Causing Death","Normanview West",0,2010
"Dangerous Operation of a Motor Vehicle","Normanview West",3,2010
"Deprivation of Freedom","Normanview West",1,2010
"Driving Suspensions","Normanview West",13,2010
"Drugs&Controlled Substances","Normanview West",4,2010
"Drugs/Substances","Normanview West",0,2010
"Escape Lawful Custody","Normanview West",0,2010
"Federal Statutes","Normanview West",0,2010
"Firearms offense","Normanview West",2,2010
"Fraud","Normanview West",3,2010
"Impaired Driving","Normanview West",11,2010
"Indecent Acts","Normanview West",0,2010
"Mischief","Normanview West",61,2010
"Motor Vehicle Accidents","Normanview West",21,2010
"Municipal Bylaws","Normanview West",2,2010
"Murder 1st Degree","Normanview West",0,2010
"Murder 2nd Degree","Normanview West",0,2010
"Offensive Weapons","Normanview West",3,2010
"Other Criminal Acts","Normanview West",3,2010
"Other Criminal Code Driving Violations","Normanview West",0,2010
"Other Sexual Crime","Normanview West",0,2010
"Property Damage","Normanview West",0,2010
"Prostitution","Normanview West",0,2010
"Provincial Statute Driving Violations","Normanview West",60,2010
"Provincial Statutes","Normanview West",22,2010
"Robbery","Normanview West",0,2010
"Robbery-Commercial","Normanview West",1,2010
"Robbery-Person","Normanview West",1,2010
"Robbery-Taxi","Normanview West",1,2010
"Seized Vehicles","Normanview West",34,2010
"Sexual Assault","Normanview West",2,2010
"Theft From Auto Over $5K","Normanview West",0,2010
"Theft From Auto Under $5K","Normanview West",24,2010
"Theft of Auto","Normanview West",11,2010
"Theft Over $5K","Normanview West",1,2010
"Theft Under $5K","Normanview West",28,2010
"Threatening","Normanview West",0,2010
"Traffic Tickets","Normanview West",0,2010
"Trafficking and possession stolen goods","Normanview West",1,2010
"Violence/Threats","Normanview West",6,2010
"Total","Normanview West",358,2010
"Arson","North Central",23,2010
"Assault","North Central",616,2010
"Attempted Murder","North Central",2,2010
"B&E (Business)","North Central",13,2010
"B&E (Garage)","North Central",41,2010
"B&E (Other)","North Central",10,2010
"B&E (Residence)","North Central",203,2010
"Counterfeit","North Central",10,2010
"Criminal Negligence Causing Death","North Central",0,2010
"Dangerous Operation of a Motor Vehicle","North Central",31,2010
"Deprivation of Freedom","North Central",6,2010
"Driving Suspensions","North Central",243,2010
"Drugs&Controlled Substances","North Central",99,2010
"Drugs/Substances","North Central",11,2010
"Escape Lawful Custody","North Central",3,2010
"Federal Statutes","North Central",91,2010
"Firearms offense","North Central",4,2010
"Fraud","North Central",44,2010
"Impaired Driving","North Central",126,2010
"Indecent Acts","North Central",5,2010
"Mischief","North Central",494,2010
"Motor Vehicle Accidents","North Central",135,2010
"Municipal Bylaws","North Central",46,2010
"Murder 1st Degree","North Central",1,2010
"Murder 2nd Degree","North Central",2,2010
"Offensive Weapons","North Central",87,2010
"Other Criminal Acts","North Central",111,2010
"Other Criminal Code Driving Violations","North Central",29,2010
"Other Sexual Crime","North Central",12,2010
"Property Damage","North Central",5,2010
"Prostitution","North Central",77,2010
"Provincial Statute Driving Violations","North Central",561,2010
"Provincial Statutes","North Central",689,2010
"Robbery","North Central",33,2010
"Robbery-Commercial","North Central",12,2010
"Robbery-Person","North Central",83,2010
"Robbery-Taxi","North Central",2,2010
"Seized Vehicles","North Central",908,2010
"Sexual Assault","North Central",40,2010
"Theft From Auto Over $5K","North Central",0,2010
"Theft From Auto Under $5K","North Central",209,2010
"Theft of Auto","North Central",188,2010
"Theft Over $5K","North Central",4,2010
"Theft Under $5K","North Central",300,2010
"Threatening","North Central",12,2010
"Traffic Tickets","North Central",21,2010
"Trafficking and possession stolen goods","North Central",119,2010
"Violence/Threats","North Central",95,2010
"Total","North Central",5856,2010
"Arson","North East",4,2010
"Assault","North East",114,2010
"Attempted Murder","North East",2,2010
"B&E (Business)","North East",17,2010
"B&E (Garage)","North East",40,2010
"B&E (Other)","North East",8,2010
"B&E (Residence)","North East",29,2010
"Counterfeit","North East",9,2010
"Criminal Negligence Causing Death","North East",0,2010
"Dangerous Operation of a Motor Vehicle","North East",8,2010
"Deprivation of Freedom","North East",5,2010
"Driving Suspensions","North East",83,2010
"Drugs&Controlled Substances","North East",24,2010
"Drugs/Substances","North East",2,2010
"Escape Lawful Custody","North East",0,2010
"Federal Statutes","North East",11,2010
"Firearms offense","North East",2,2010
"Fraud","North East",32,2010
"Impaired Driving","North East",41,2010
"Indecent Acts","North East",1,2010
"Mischief","North East",189,2010
"Motor Vehicle Accidents","North East",69,2010
"Municipal Bylaws","North East",10,2010
"Murder 1st Degree","North East",0,2010
"Murder 2nd Degree","North East",0,2010
"Offensive Weapons","North East",17,2010
"Other Criminal Acts","North East",28,2010
"Other Criminal Code Driving Violations","North East",2,2010
"Other Sexual Crime","North East",0,2010
"Property Damage","North East",0,2010
"Prostitution","North East",1,2010
"Provincial Statute Driving Violations","North East",176,2010
"Provincial Statutes","North East",86,2010
"Robbery","North East",5,2010
"Robbery-Commercial","North East",8,2010
"Robbery-Person","North East",4,2010
"Robbery-Taxi","North East",0,2010
"Seized Vehicles","North East",174,2010
"Sexual Assault","North East",7,2010
"Theft From Auto Over $5K","North East",0,2010
"Theft From Auto Under $5K","North East",124,2010
"Theft of Auto","North East",74,2010
"Theft Over $5K","North East",5,2010
"Theft Under $5K","North East",318,2010
"Threatening","North East",6,2010
"Traffic Tickets","North East",4,2010
"Trafficking and possession stolen goods","North East",22,2010
"Violence/Threats","North East",24,2010
"Total","North East",1785,2010
"Arson","Prairie View",0,2010
"Assault","Prairie View",9,2010
"Attempted Murder","Prairie View",0,2010
"B&E (Business)","Prairie View",5,2010
"B&E (Garage)","Prairie View",3,2010
"B&E (Other)","Prairie View",3,2010
"B&E (Residence)","Prairie View",12,2010
"Counterfeit","Prairie View",0,2010
"Criminal Negligence Causing Death","Prairie View",0,2010
"Dangerous Operation of a Motor Vehicle","Prairie View",1,2010
"Deprivation of Freedom","Prairie View",0,2010
"Driving Suspensions","Prairie View",8,2010
"Drugs&Controlled Substances","Prairie View",3,2010
"Drugs/Substances","Prairie View",0,2010
"Escape Lawful Custody","Prairie View",0,2010
"Federal Statutes","Prairie View",1,2010
"Firearms offense","Prairie View",0,2010
"Fraud","Prairie View",3,2010
"Impaired Driving","Prairie View",2,2010
"Indecent Acts","Prairie View",0,2010
"Mischief","Prairie View",55,2010
"Motor Vehicle Accidents","Prairie View",8,2010
"Municipal Bylaws","Prairie View",4,2010
"Murder 1st Degree","Prairie View",0,2010
"Murder 2nd Degree","Prairie View",0,2010
"Offensive Weapons","Prairie View",1,2010
"Other Criminal Acts","Prairie View",0,2010
"Other Criminal Code Driving Violations","Prairie View",0,2010
"Other Sexual Crime","Prairie View",0,2010
"Property Damage","Prairie View",0,2010
"Prostitution","Prairie View",0,2010
"Provincial Statute Driving Violations","Prairie View",14,2010
"Provincial Statutes","Prairie View",6,2010
"Robbery","Prairie View",2,2010
"Robbery-Commercial","Prairie View",0,2010
"Robbery-Person","Prairie View",0,2010
"Robbery-Taxi","Prairie View",0,2010
"Seized Vehicles","Prairie View",17,2010
"Sexual Assault","Prairie View",0,2010
"Theft From Auto Over $5K","Prairie View",1,2010
"Theft From Auto Under $5K","Prairie View",61,2010
"Theft of Auto","Prairie View",18,2010
"Theft Over $5K","Prairie View",3,2010
"Theft Under $5K","Prairie View",11,2010
"Threatening","Prairie View",1,2010
"Traffic Tickets","Prairie View",0,2010
"Trafficking and possession stolen goods","Prairie View",4,2010
"Violence/Threats","Prairie View",8,2010
"Total","Prairie View",264,2010
"Arson","Regent Park",1,2010
"Assault","Regent Park",21,2010
"Attempted Murder","Regent Park",0,2010
"B&E (Business)","Regent Park",0,2010
"B&E (Garage)","Regent Park",4,2010
"B&E (Other)","Regent Park",1,2010
"B&E (Residence)","Regent Park",19,2010
"Counterfeit","Regent Park",0,2010
"Criminal Negligence Causing Death","Regent Park",0,2010
"Dangerous Operation of a Motor Vehicle","Regent Park",5,2010
"Deprivation of Freedom","Regent Park",1,2010
"Driving Suspensions","Regent Park",23,2010
"Drugs&Controlled Substances","Regent Park",6,2010
"Drugs/Substances","Regent Park",0,2010
"Escape Lawful Custody","Regent Park",0,2010
"Federal Statutes","Regent Park",2,2010
"Firearms offense","Regent Park",0,2010
"Fraud","Regent Park",2,2010
"Impaired Driving","Regent Park",10,2010
"Indecent Acts","Regent Park",0,2010
"Mischief","Regent Park",35,2010
"Motor Vehicle Accidents","Regent Park",12,2010
"Municipal Bylaws","Regent Park",1,2010
"Murder 1st Degree","Regent Park",0,2010
"Murder 2nd Degree","Regent Park",0,2010
"Offensive Weapons","Regent Park",3,2010
"Other Criminal Acts","Regent Park",3,2010
"Other Criminal Code Driving Violations","Regent Park",0,2010
"Other Sexual Crime","Regent Park",0,2010
"Property Damage","Regent Park",0,2010
"Prostitution","Regent Park",0,2010
"Provincial Statute Driving Violations","Regent Park",15,2010
"Provincial Statutes","Regent Park",16,2010
"Robbery","Regent Park",0,2010
"Robbery-Commercial","Regent Park",0,2010
"Robbery-Person","Regent Park",0,2010
"Robbery-Taxi","Regent Park",1,2010
"Seized Vehicles","Regent Park",50,2010
"Sexual Assault","Regent Park",0,2010
"Theft From Auto Over $5K","Regent Park",0,2010
"Theft From Auto Under $5K","Regent Park",24,2010
"Theft of Auto","Regent Park",13,2010
"Theft Over $5K","Regent Park",0,2010
"Theft Under $5K","Regent Park",14,2010
"Threatening","Regent Park",0,2010
"Traffic Tickets","Regent Park",1,2010
"Trafficking and possession stolen goods","Regent Park",4,2010
"Violence/Threats","Regent Park",5,2010
"Total","Regent Park",292,2010
"Arson","Rosemont",2,2010
"Assault","Rosemont",61,2010
"Attempted Murder","Rosemont",0,2010
"B&E (Business)","Rosemont",1,2010
"B&E (Garage)","Rosemont",24,2010
"B&E (Other)","Rosemont",0,2010
"B&E (Residence)","Rosemont",34,2010
"Counterfeit","Rosemont",0,2010
"Criminal Negligence Causing Death","Rosemont",0,2010
"Dangerous Operation of a Motor Vehicle","Rosemont",4,2010
"Deprivation of Freedom","Rosemont",0,2010
"Driving Suspensions","Rosemont",38,2010
"Drugs&Controlled Substances","Rosemont",9,2010
"Drugs/Substances","Rosemont",0,2010
"Escape Lawful Custody","Rosemont",1,2010
"Federal Statutes","Rosemont",6,2010
"Firearms offense","Rosemont",3,2010
"Fraud","Rosemont",3,2010
"Impaired Driving","Rosemont",16,2010
"Indecent Acts","Rosemont",2,2010
"Mischief","Rosemont",122,2010
"Motor Vehicle Accidents","Rosemont",26,2010
"Municipal Bylaws","Rosemont",11,2010
"Murder 1st Degree","Rosemont",0,2010
"Murder 2nd Degree","Rosemont",0,2010
"Offensive Weapons","Rosemont",5,2010
"Other Criminal Acts","Rosemont",9,2010
"Other Criminal Code Driving Violations","Rosemont",2,2010
"Other Sexual Crime","Rosemont",0,2010
"Property Damage","Rosemont",0,2010
"Prostitution","Rosemont",0,2010
"Provincial Statute Driving Violations","Rosemont",42,2010
"Provincial Statutes","Rosemont",30,2010
"Robbery","Rosemont",1,2010
"Robbery-Commercial","Rosemont",0,2010
"Robbery-Person","Rosemont",3,2010
"Robbery-Taxi","Rosemont",0,2010
"Seized Vehicles","Rosemont",80,2010
"Sexual Assault","Rosemont",1,2010
"Theft From Auto Over $5K","Rosemont",0,2010
"Theft From Auto Under $5K","Rosemont",98,2010
"Theft of Auto","Rosemont",51,2010
"Theft Over $5K","Rosemont",0,2010
"Theft Under $5K","Rosemont",35,2010
"Threatening","Rosemont",1,2010
"Traffic Tickets","Rosemont",3,2010
"Trafficking and possession stolen goods","Rosemont",6,2010
"Violence/Threats","Rosemont",13,2010
"Total","Rosemont",743,2010
"Arson","Ross Industrial",2,2010
"Assault","Ross Industrial",11,2010
"Attempted Murder","Ross Industrial",0,2010
"B&E (Business)","Ross Industrial",41,2010
"B&E (Garage)","Ross Industrial",0,2010
"B&E (Other)","Ross Industrial",16,2010
"B&E (Residence)","Ross Industrial",0,2010
"Counterfeit","Ross Industrial",8,2010
"Criminal Negligence Causing Death","Ross Industrial",0,2010
"Dangerous Operation of a Motor Vehicle","Ross Industrial",2,2010
"Deprivation of Freedom","Ross Industrial",0,2010
"Driving Suspensions","Ross Industrial",53,2010
"Drugs&Controlled Substances","Ross Industrial",6,2010
"Drugs/Substances","Ross Industrial",2,2010
"Escape Lawful Custody","Ross Industrial",0,2010
"Federal Statutes","Ross Industrial",2,2010
"Firearms offense","Ross Industrial",0,2010
"Fraud","Ross Industrial",14,2010
"Impaired Driving","Ross Industrial",38,2010
"Indecent Acts","Ross Industrial",0,2010
"Mischief","Ross Industrial",38,2010
"Motor Vehicle Accidents","Ross Industrial",50,2010
"Municipal Bylaws","Ross Industrial",1,2010
"Murder 1st Degree","Ross Industrial",0,2010
"Murder 2nd Degree","Ross Industrial",0,2010
"Offensive Weapons","Ross Industrial",0,2010
"Other Criminal Acts","Ross Industrial",3,2010
"Other Criminal Code Driving Violations","Ross Industrial",7,2010
"Other Sexual Crime","Ross Industrial",0,2010
"Property Damage","Ross Industrial",0,2010
"Prostitution","Ross Industrial",1,2010
"Provincial Statute Driving Violations","Ross Industrial",113,2010
"Provincial Statutes","Ross Industrial",18,2010
"Robbery","Ross Industrial",0,2010
"Robbery-Commercial","Ross Industrial",0,2010
"Robbery-Person","Ross Industrial",1,2010
"Robbery-Taxi","Ross Industrial",0,2010
"Seized Vehicles","Ross Industrial",136,2010
"Sexual Assault","Ross Industrial",2,2010
"Theft From Auto Over $5K","Ross Industrial",2,2010
"Theft From Auto Under $5K","Ross Industrial",42,2010
"Theft of Auto","Ross Industrial",31,2010
"Theft Over $5K","Ross Industrial",3,2010
"Theft Under $5K","Ross Industrial",31,2010
"Threatening","Ross Industrial",0,2010
"Traffic Tickets","Ross Industrial",2,2010
"Trafficking and possession stolen goods","Ross Industrial",6,2010
"Violence/Threats","Ross Industrial",1,2010
"Total","Ross Industrial",683,2010
"Arson","Rural",1,2010
"Assault","Rural",0,2010
"Attempted Murder","Rural",0,2010
"B&E (Business)","Rural",0,2010
"B&E (Garage)","Rural",1,2010
"B&E (Other)","Rural",0,2010
"B&E (Residence)","Rural",0,2010
"Counterfeit","Rural",0,2010
"Criminal Negligence Causing Death","Rural",0,2010
"Dangerous Operation of a Motor Vehicle","Rural",1,2010
"Deprivation of Freedom","Rural",0,2010
"Driving Suspensions","Rural",3,2010
"Drugs&Controlled Substances","Rural",0,2010
"Drugs/Substances","Rural",0,2010
"Escape Lawful Custody","Rural",0,2010
"Federal Statutes","Rural",0,2010
"Firearms offense","Rural",0,2010
"Fraud","Rural",0,2010
"Impaired Driving","Rural",3,2010
"Indecent Acts","Rural",0,2010
"Mischief","Rural",2,2010
"Motor Vehicle Accidents","Rural",0,2010
"Municipal Bylaws","Rural",1,2010
"Murder 1st Degree","Rural",0,2010
"Murder 2nd Degree","Rural",0,2010
"Offensive Weapons","Rural",0,2010
"Other Criminal Acts","Rural",1,2010
"Other Criminal Code Driving Violations","Rural",0,2010
"Other Sexual Crime","Rural",0,2010
"Property Damage","Rural",0,2010
"Prostitution","Rural",0,2010
"Provincial Statute Driving Violations","Rural",4,2010
"Provincial Statutes","Rural",1,2010
"Robbery","Rural",0,2010
"Robbery-Commercial","Rural",0,2010
"Robbery-Person","Rural",0,2010
"Robbery-Taxi","Rural",0,2010
"Seized Vehicles","Rural",8,2010
"Sexual Assault","Rural",0,2010
"Theft From Auto Over $5K","Rural",0,2010
"Theft From Auto Under $5K","Rural",2,2010
"Theft of Auto","Rural",1,2010
"Theft Over $5K","Rural",0,2010
"Theft Under $5K","Rural",0,2010
"Threatening","Rural",0,2010
"Traffic Tickets","Rural",1,2010
"Trafficking and possession stolen goods","Rural",0,2010
"Violence/Threats","Rural",0,2010
"Total","Rural",30,2010
