"crime","neighbourhood","incidents","year"
"Municipal ByLaws","Warehouse District",3,2017
"Offensive Weapons","Warehouse District",13,2017
"Other Crminal Code Traffic","Warehouse District",6,2017
"Other Federal Statute Violations","Warehouse District",4,2017
"Other Theft Over","Warehouse District",10,2017
"Other Theft Under","Warehouse District",46,2017
"OtherCriminalCode (A)","Warehouse District",42,2017
"OtherCriminalCode (B)","Warehouse District",2,2017
"Prostitution","Warehouse District",0,2017
"Provincial Statutes","Warehouse District",20,2017
"Sexual Assault","Warehouse District",5,2017
"Shoplift Over","Warehouse District",3,2017
"Shoplift Under","Warehouse District",54,2017
"Special Inq(8510-8640)","Warehouse District",52,2017
"Special Inq(8660-8814)","Warehouse District",120,2017
"Theft From Auto Over","Warehouse District",2,2017
"Theft From Auto Under","Warehouse District",65,2017
"Theft of Motor Vehicle VA, VT","Warehouse District",81,2017
"Theft of Other Vehicle VM, VO","Warehouse District",0,2017
"Violation Causing Death","Warehouse District",0,2017
"Violence/Threat","Warehouse District",7,2017
"Total","Warehouse District",744,2017
"Arson","Wascana Park",2,2017
"Assault","Wascana Park",5,2017
"Attempt Murder","Wascana Park",0,2017
"B&E (Business)","Wascana Park",0,2017
"B&E (Garage)","Wascana Park",1,2017
"B&E (Other)","Wascana Park",2,2017
"B&E (Residence)","Wascana Park",2,2017
"B&E Motor Vehicle Firearms","Wascana Park",0,2017
"Commodification of Sexual Activity","Wascana Park",0,2017
"Controlled Drugs","Wascana Park",10,2017
"Crimes Against Property(2150-2166)","Wascana Park",11,2017
"Dangerous Operation","Wascana Park",2,2017
"Deprivation of Freedom","Wascana Park",1,2017
"HWY Traffic Violation","Wascana Park",54,2017
"Impaired Operation","Wascana Park",5,2017
"Mischief","Wascana Park",57,2017
"Municipal ByLaws","Wascana Park",2,2017
"Offensive Weapons","Wascana Park",0,2017
"Other Crminal Code Traffic","Wascana Park",7,2017
"Other Federal Statute Violations","Wascana Park",3,2017
"Other Theft Over","Wascana Park",1,2017
"Other Theft Under","Wascana Park",58,2017
"OtherCriminalCode (A)","Wascana Park",16,2017
"OtherCriminalCode (B)","Wascana Park",2,2017
"Prostitution","Wascana Park",0,2017
"Provincial Statutes","Wascana Park",19,2017
"Sexual Assault","Wascana Park",6,2017
"Shoplift Over","Wascana Park",5,2017
"Shoplift Under","Wascana Park",0,2017
"Special Inq(8510-8640)","Wascana Park",47,2017
"Special Inq(8660-8814)","Wascana Park",77,2017
"Theft From Auto Over","Wascana Park",0,2017
"Theft From Auto Under","Wascana Park",17,2017
"Theft of Motor Vehicle VA, VT","Wascana Park",14,2017
"Theft of Other Vehicle VM, VO","Wascana Park",0,2017
"Violation Causing Death","Wascana Park",0,2017
"Violence/Threat","Wascana Park",2,2017
"Total","Wascana Park",408,2017
"Arson","Whitmore Park",19,2017
"Assault","Whitmore Park",166,2017
"Attempt Murder","Whitmore Park",3,2017
"B&E (Business)","Whitmore Park",21,2017
"B&E (Garage)","Whitmore Park",70,2017
"B&E (Other)","Whitmore Park",22,2017
"B&E (Residence)","Whitmore Park",76,2017
"B&E Motor Vehicle Firearms","Whitmore Park",0,2017
"Commodification of Sexual Activity","Whitmore Park",5,2017
"Controlled Drugs","Whitmore Park",40,2017
"Crimes Against Property(2150-2166)","Whitmore Park",118,2017
"Dangerous Operation","Whitmore Park",34,2017
"Deprivation of Freedom","Whitmore Park",2,2017
"HWY Traffic Violation","Whitmore Park",181,2017
"Impaired Operation","Whitmore Park",48,2017
"Mischief","Whitmore Park",351,2017
"Municipal ByLaws","Whitmore Park",1,2017
"Offensive Weapons","Whitmore Park",29,2017
"Other Crminal Code Traffic","Whitmore Park",36,2017
"Other Federal Statute Violations","Whitmore Park",18,2017
"Other Theft Over","Whitmore Park",7,2017
"Other Theft Under","Whitmore Park",316,2017
"OtherCriminalCode (A)","Whitmore Park",306,2017
"OtherCriminalCode (B)","Whitmore Park",16,2017
"Prostitution","Whitmore Park",0,2017
"Provincial Statutes","Whitmore Park",156,2017
"Sexual Assault","Whitmore Park",16,2017
"Shoplift Over","Whitmore Park",3,2017
"Shoplift Under","Whitmore Park",102,2017
"Special Inq(8510-8640)","Whitmore Park",163,2017
"Special Inq(8660-8814)","Whitmore Park",346,2017
"Theft From Auto Over","Whitmore Park",8,2017
"Theft From Auto Under","Whitmore Park",381,2017
"Theft of Motor Vehicle VA, VT","Whitmore Park",116,2017
"Theft of Other Vehicle VM, VO","Whitmore Park",5,2017
"Violation Causing Death","Whitmore Park",2,2017
"Violence/Threat","Whitmore Park",35,2017
"Total","Whitmore Park",3192,2017
"Arson","Total",104,2017
"Assault","Total",1530,2017
"Attempt Murder","Total",26,2017
"B&E (Business)","Total",189,2017
"B&E (Garage)","Total",439,2017
"B&E (Other)","Total",208,2017
"B&E (Residence)","Total",703,2017
"B&E Motor Vehicle Firearms","Total",44,2017
"Commodification of Sexual Activity","Total",109,2017
"Controlled Drugs","Total",548,2017
"Crimes Against Property(2150-2166)","Total",1046,2017
"Dangerous Operation","Total",459,2017
"Deprivation of Freedom","Total",46,2017
"HWY Traffic Violation","Total",2580,2017
"Impaired Operation","Total",466,2017
"Mischief","Total",2326,2017
"Municipal ByLaws","Total",100,2017
"Offensive Weapons","Total",374,2017
"Other Crminal Code Traffic","Total",370,2017
"Other Federal Statute Violations","Total",424,2017
"Other Theft Over","Total",445,2017
"Other Theft Under","Total",1986,2017
"OtherCriminalCode (A)","Total",4432,2017
"OtherCriminalCode (B)","Total",198,2017
"Prostitution","Total",0,2017
"Provincial Statutes","Total",1332,2017
"Sexual Assault","Total",230,2017
"Shoplift Over","Total",226,2017
"Shoplift Under","Total",998,2017
"Special Inq(8510-8640)","Total",4339,2017
"Special Inq(8660-8814)","Total",3861,2017
"Theft From Auto Over","Total",29,2017
"Theft From Auto Under","Total",2254,2017
"Theft of Motor Vehicle VA, VT","Total",2936,2017
"Theft of Other Vehicle VM, VO","Total",51,2017
"Violation Causing Death","Total",7,2017
"Violence/Threat","Total",414,2017
"Total","Total",35829,2017
